,pop,zip,city,I_mean,I_median,I_stdev,I_rank,state,B_num,H_slope
1207,71,67877,Sublette,59625,50338,49641,12602,VA,0.0,3454.3571428571413
1208,195,61616,Peoria Heights,49966,43551,35637,6,NY,1.0,-2265.0714285714275
1209,476,66047,Lawrence,79095,77642,53475,26536,DE,2.0,9210.857142857141
1210,27,75416,Blossom,57650,42300,50643,21627,MS,0.0,3947.9642857142853
1211,465,80911,Colorado Springs,46144,36976,47381,4626,IA,0.0,4996.428571428572
1212,2217,85037,Phoenix,58722,54288,27925,16033,IL,2.0,1710.714285714285
1213,233,76040,Ft Worth,98283,300000,53473,28571,KY,1.0,1412.9642857142856
1214,207,79410,Lubbock,58705,44459,52375,8382,MI,2.0,12590.499999999996
1215,76,67455,Lincoln,44595,39400,31930,18039,VA,0.0,7107.821428571427
1216,3052,60639,Chicago,57933,44634,48863,113,NJ,1.0,23065.428571428565
1217,1475,95240,Lodi,38878,30917,30666,9439,NM,13.0,9756.071428571426
1218,1365,86004,Flagstaff,92626,83296,63912,20726,MO,7.0,10653.357142857141
1219,204,73750,Kingfisher,54577,50831,39001,7328,AL,0.0,1640.571428571428
1220,140,80121,Littleton,65596,52192,53560,33381,IA,0.0,1871.5714285714284
1221,1022,93101,Santa Barbara,121903,300000,71628,27181,TX,13.0,3086.1785714285706
1222,174,95546,Hoopa,42756,25831,50343,32143,NM,0.0,6563.892857142855
1223,41,59270,Sidney,84828,68706,64347,31246,NH,1.0,11223.821428571428
1224,421,68106,Omaha,77239,61432,56907,19502,VA,0.0,5526.4642857142835
1225,227,60613,Chicago,130979,117215,77528,2945,NJ,7.0,17334.464285714283
1226,1089,92551,Moreno Valley,75286,300000,44092,34,TX,0.0,16720.67857142857
1227,491,97202,Portland,95511,300000,62692,395,CA,16.0,13043.642857142855
1228,13,76455,Gustine,52795,39471,48418,33550,OH,0.0,3581.607142857142
1229,176,75180,Balch Springs,59929,55512,39680,31077,MS,2.0,3425.1428571428564
1230,419,78413,Corpus Christi,88329,66355,69452,21335,IN,1.0,6114.821428571427
1231,1102,98512,Olympia,64951,56503,47258,5473,CA,2.0,21342.392857142855
1232,216,70094,Avondale,40873,29898,32545,14747,NC,0.0,5278.5
1233,136,64130,Kansas City,40181,32813,29214,19546,PA,0.0,6513.964285714284
1234,364,64128,Kansas City,36625,28383,27890,12105,PA,0.0,4452.928571428571
1235,13,66755,Moran,34857,22709,35175,28699,MD,0.0,21549.249999999993
1236,210,98070,Vashon,79566,300000,64691,18436,CA,1.0,10411.678571428569
1237,1,69155,Paxton,50361,300000,29907,24511,WV,0.0,2859.642857142857
1238,421,92410,San Bernardino,41800,28818,31972,8977,TX,0.0,7875.035714285714
1239,936,99352,Richland,52572,43994,35035,14232,OR,6.0,20154.428571428565
1240,940,80221,Denver,57126,61590,39298,28037,IA,6.0,6937.821428571428
1241,127,74881,Wellston,52872,45630,36652,27365,TN,0.0,12008.071428571426
1242,7268,87035,Moriarty,76923,58967,59305,28784,KS,1.0,4511.428571428571
1243,25,67056,Halstead,60626,54893,43887,1602,MD,0.0,4941.857142857142
1244,381,75065,Lake Dallas,86572,77070,54465,15276,MS,0.0,2376.7857142857138
1245,497,77079,Houston,105862,300000,66287,29314,OH,1.0,9526.714285714283
1246,48,85608,Douglas,23530,16730,19264,27158,IL,0.0,-1380.6071428571427
1247,41130,94066,San Bruno,109822,92724,69383,27981,ID,1.0,16053.464285714284
1248,34,93730,Fresno,33535,18417,34551,28699,CO,0.0,6802.535714285712
1249,106,79735,Fort Stockton,75045,66165,56187,3978,MI,0.0,15143.964285714279
1250,1341,77571,La Porte,78708,70260,51907,14263,OH,1.0,5348.0714285714275
1251,21994,78040,Laredo,28307,20231,35397,11716,IN,0.0,12513.357142857141
1252,3110,80807,Burlington,55927,46853,41747,20972,IA,0.0,4915.678571428571
1253,965,72015,Benton,66497,51871,51272,2276,FL,0.0,27459.250000000004
1254,572,60423,Frankfort,0,0,0,19898,CT,1.0,7872.9642857142835
1255,271,60156,Lake In The Hills,103844,300000,55735,13635,CT,0.0,-1739.5357142857138
1256,319,81211,Buena Vista,53587,49603,36909,3666,WI,0.0,12281.714285714283
1257,134,68434,Seward,65708,54318,45561,29352,WV,0.0,1236.8214285714284
1258,138,97378,Sheridan,16476,300000,7855,31457,CA,0.0,7445.10714285714
1259,1675,87120,Albuquerque,79960,64720,55570,5513,KS,0.0,12457.714285714283
1260,81,80443,Frisco,76103,64867,52017,28943,IA,4.0,5747.571428571427
1261,26,66935,Belleville,58413,47350,50710,27295,MD,0.0,-2620.071428571428
1262,30,68410,Nebraska City,42972,24058,42674,31457,WV,0.0,-222.71428571428567
1263,67,79504,Baird,51779,42184,41966,18660,MI,0.0,7603.35714285714
1264,33,95043,Paicines,87929,72517,65937,293,AZ,1.0,13361.71428571428
1265,173,64735,Clinton,45818,25330,54657,29964,PA,0.0,2970.357142857142
1266,361,86323,Chino Valley,48582,41878,36372,10173,MO,2.0,9331.892857142857
1267,1438,98501,Olympia,57181,54810,47439,5978,CA,9.0,23105.53571428571
1268,22,93526,Independence,64939,49379,48774,23188,CO,0.0,7619.142857142854
1269,270,93060,Santa Paula,61559,31303,74172,11491,TX,0.0,5570.321428571427
1270,756,98055,Renton,87664,73740,66545,23485,CA,0.0,15326.892857142853
1271,227,74959,Spiro,35844,26931,33923,12046,MS,0.0,9055.249999999998
1272,168,80130,Highlands Ranch,110561,300000,54431,22238,IA,0.0,9004.892857142857
1273,263,77480,Sweeny,56566,42331,48483,17773,OH,0.0,12184.749999999998
1274,646,94085,Sunnyvale,121744,115034,69230,32559,ID,2.0,15957.785714285714
1275,446,92570,Perris,47207,34108,39921,3470,TX,0.0,12849.357142857141
1276,425,72653,Mountain Home,44162,36614,34055,476,FL,0.0,14655.60714285714
1277,939,65536,Lebanon,40606,33408,36440,25155,PA,0.0,4001.214285714285
1278,380,72616,Berryville,44546,26266,50675,4235,FL,0.0,16694.821428571428
1279,26,80864,Yoder,64641,50244,47702,32607,IA,0.0,3100.9642857142844
1280,1099,95610,Citrus Heights,34378,24780,29109,18058,NM,1.0,4843.392857142856
1281,972,80021,Westminster,85644,74974,54256,28821,MI,10.0,1608.892857142857
1282,149,71635,Crossett,31456,32937,17179,16868,GA,0.0,4306.25
1283,26,74552,Kinta,31972,23457,32396,11290,TN,0.0,12096.428571428569
1284,777,60142,Huntley,97371,87295,56121,11356,CT,0.0,5421.857142857141
1285,296,78411,Corpus Christi,57562,300000,43647,16792,IN,1.0,5854.642857142857
1286,82,94107,San Francisco,124686,120979,92008,32682,ID,16.0,10708.10714285714
1287,1146,65804,Springfield,42868,38436,28791,10809,PA,1.0,11993.071428571426
1288,952,77018,Houston,87509,61078,74041,1394,OH,3.0,7934.499999999997
1289,43,64734,Cleveland,85883,74280,54422,14383,PA,0.0,2594.214285714285
1290,3014,78203,San Antonio,52314,32039,51401,12534,IN,0.0,5972.464285714284
1291,1386,75041,Garland,49396,37138,41974,12391,MS,3.0,2622.249999999999
1292,458,61821,Champaign,45692,29407,44464,19211,NY,0.0,5311.214285714284
1293,321,77327,Cleveland,39521,24465,44792,18227,OH,0.0,3621.642857142857
1294,729,94612,Oakland,89482,78171,59021,16970,UT,3.0,13009.749999999998
1295,15153,80917,Colorado Springs,77760,74343,47504,16278,IA,1.0,7462.178571428571
1296,738,92354,Loma Linda,106524,81345,69169,835,TX,0.0,10424.142857142855
1297,1035,83501,Lewiston,52286,52983,31517,29352,ND,1.0,1701.6785714285716
1298,466,91311,Chatsworth,100529,90602,72354,5296,TX,4.0,13581.357142857141
1299,71,60936,Gibson City,61813,41650,56645,3385,NJ,0.0,8168.178571428571
1300,1313,98902,Yakima,34376,26764,25454,7408,HI,6.0,23677.499999999996
1301,912,77005,Houston,203870,300000,66343,2538,OH,0.0,929.1785714285712
1302,33,68371,Henderson,68764,58404,54250,20208,WV,0.0,4437.75
1303,756,63042,Hazelwood,99811,92085,55864,15809,NY,2.0,5439.857142857142
1304,1061,75901,Lufkin,51630,42956,42856,16956,KY,0.0,10229.499999999998
1305,8,67454,Kanopolis,60413,52513,47216,19799,VA,0.0,5745.214285714284
1306,124,91203,Glendale,65155,34908,67101,4482,TX,3.0,13971.28571428571
1307,398,98036,Lynnwood,67254,51415,61608,11123,CA,2.0,28811.53571428571
1308,55,79323,Denver City,61124,50497,40599,21935,MI,0.0,3857.0357142857138
1309,80,67063,Hillsboro,56656,45101,41146,16544,MD,0.0,6149.499999999999
1310,582,77356,Montgomery,90708,65753,70563,15449,OH,1.0,5502.749999999998
1311,265,92336,Fontana,93684,300000,53375,153,TX,0.0,9772.249999999996
1312,1124,58788,Towner,68999,62762,55887,10041,MA,0.0,20082.178571428565
1313,56,76527,Florence,96806,73663,61015,31566,OH,0.0,994.142857142857
1314,15,58646,Mott,58251,46383,51228,3971,MA,0.0,30894.89285714285
1315,496,74127,Tulsa,30960,19203,29663,711,TN,0.0,11278.17857142857
1316,105,59044,Laurel,55517,40589,46874,6134,NH,0.0,23829.392857142848
1317,348,60452,Oak Forest,82374,77513,52685,6780,CT,0.0,13696.785714285712
1318,20,63855,Hornersville,42465,300000,21416,19112,PA,0.0,6850.357142857142
1319,21,64456,Grant City,41072,52271,28644,13180,PA,0.0,-38.142857142857146
1320,158,77441,Fulshear,157504,170399,79495,2657,OH,0.0,10736.821428571426
1321,8,62410,Allendale,61109,51831,57729,20060,NY,1.0,8194.499999999998
1322,342,78676,Wimberley,98072,78665,69738,29352,IN,3.0,8202.642857142855
1323,109,97394,Waldport,50941,41623,44633,19095,CA,0.0,17374.321428571424
1324,376,94133,San Francisco,98645,82929,77710,22968,ID,3.0,11254.142857142853
1325,537,92324,Colton,50372,48153,32779,736,TX,2.0,10009.571428571426
1326,55,71639,Dumas,20862,16258,17278,27956,GA,0.0,3130.1785714285706
1327,1405,77502,Pasadena,38768,34116,25948,1533,OH,0.0,8303.75
1328,121,64856,Pineville,52269,37912,48613,19859,PA,0.0,8726.464285714284
1329,36,74330,Adair,50439,42113,38083,25722,TN,0.0,9476.785714285712
1330,72,71937,Cove,34755,20134,40542,13985,FL,0.0,20846.249999999996
1331,269,64063,Lee's Summit,97394,300000,44633,26378,PA,1.0,8801.25
1332,183,74331,Afton,48103,37051,40996,20276,TN,0.0,14729.142857142857
1333,2327,75070,Mckinney,93828,101768,66085,24938,MS,1.0,4004.7142857142844
1334,709,79703,Midland,84387,300000,51451,8217,MI,0.0,8560.107142857141
1335,271,68133,Bellevue,67570,300000,42026,15138,VA,0.0,6475.892857142856
1336,734,66030,Gardner,40346,300000,12211,19637,DE,0.0,7877.035714285712
1337,1241,98370,Poulsbo,85020,72101,51954,32644,CA,13.0,40896.28571428571
1338,1538,60616,Chicago,50613,44154,28360,5689,NJ,5.0,27013.607142857138
1339,191,79424,Lubbock,82291,78389,42950,18399,MI,1.0,9145.714285714283
1340,22,63453,Luray,45675,43056,29841,17705,NY,0.0,12374.464285714283
1341,423,64790,Walker,49294,40156,42606,23021,PA,0.0,5093.535714285714
1342,204,77047,Houston,58454,49999,36980,6149,OH,0.0,10629.678571428569
1343,1012,78232,San Antonio,102646,82298,71145,16295,IN,3.0,6413.499999999999
1344,19,97227,Portland,61850,44165,64048,893,CA,17.0,10092.607142857141
1345,22,70086,St. James,67004,45256,76711,13343,NC,0.0,7299.357142857141
1346,2,70038,Boothville,58661,31261,69277,12041,NC,0.0,4929.071428571428
1347,898,60068,Park Ridge,125562,300000,58731,24718,VT,0.0,4523.142857142856
1348,68,60941,Herscher,70776,63278,45739,3972,NJ,0.0,11846.749999999998
1349,34,73051,Lexington,44560,35373,47934,1919,FL,0.0,13674.17857142857
1350,79,74941,Keota,40296,24962,45236,17640,MS,0.0,4403.285714285714
1351,146,95367,Riverbank,77287,61087,56221,9970,NM,0.0,6702.642857142856
1352,406,95928,Chico,90507,79537,60431,8303,NV,9.0,30201.35714285714
1353,611,98271,Marysville,69386,300000,14411,22483,CA,2.0,4805.678571428571
1354,723,98584,Shelton,43948,35176,37366,14332,CA,0.0,6283.749999999999
1355,1049,94520,Concord,67508,39905,59076,5743,UT,15.0,20007.499999999996
1356,432,60171,River Grove,43345,300000,25684,9367,CT,0.0,4038.7142857142853
1357,889,60466,Park Forest,67737,54399,54152,4761,CT,0.0,-5175.642857142856
1358,422,90017,Los Angeles,62747,58114,45685,32112,OK,0.0,2425.607142857142
1359,14,73053,Lookeba,41410,30649,40071,5446,FL,0.0,13370.642857142855
1360,14815,81007,Pueblo West,62241,59814,36129,25703,IA,1.0,7043.857142857141
1361,18,66967,Smith Center,51602,37929,44642,29795,MD,0.0,3.928571428571383
1362,3608,77859,Hearne,49772,43892,39994,27680,OH,0.0,5696.785714285714
1363,284,80018,Aurora,94557,85592,55241,24682,MI,0.0,3073.642857142856
1364,24851,70448,Mandeville,141605,136747,77611,4992,SC,4.0,24700.89285714285
1365,15,72128,Poyen,33766,27623,26310,9193,FL,0.0,10912.499999999998
1366,682,93305,Bakersfield,61146,52669,41103,983,CO,1.0,25712.035714285706
1367,1464,93550,Palmdale,45383,35898,37879,23992,CO,0.0,7672.749999999998
1368,532,92021,El Cajon,61416,40124,57719,4749,TX,0.0,10225.035714285712
1369,352,72173,Vilonia,56573,45089,33754,1056,FL,0.0,16568.964285714283
1370,35,85615,Hereford,49029,36335,41353,16737,IL,0.0,1299.3214285714282
1371,971,91945,Lemon Grove,65711,47127,52997,32888,TX,1.0,5979.642857142856
1372,224,93036,Oxnard,87308,73650,60732,5012,TX,2.0,11491.499999999998
1373,281,67410,Abilene,41650,28990,33786,22323,VA,0.0,7889.178571428572
1374,20,62849,Iuka,49129,38108,43405,25226,NY,0.0,7601.785714285715
1375,54,75845,Groveton,39519,36718,29186,6753,KY,0.0,2487.4999999999995
1376,624,79413,Lubbock,90600,77950,69588,7862,MI,0.0,9767.249999999998
1377,2175,94587,Union City,162134,300000,73181,27783,UT,1.0,11617.714285714283
1378,1346,98290,Snohomish,107649,96231,68495,15348,CA,10.0,27915.107142857134
1379,419,70125,New Orleans,14189,12411,9683,11208,NC,1.0,5524.321428571428
1380,62,63353,Louisiana,38880,42397,31941,9707,NY,0.0,10253.57142857143
1381,21,63019,Crystal City,58313,43512,35383,5606,NY,0.0,5506.892857142855
1382,65,63435,Canton,48598,46812,34155,12497,NY,0.0,9580.749999999998
1383,66,67219,Wichita,85356,82312,47264,7455,VA,0.0,27969.60714285715
1384,878,76209,Denton,38682,30943,28818,16019,KY,0.0,3881.857142857142
1385,588,64501,St Joseph,69194,300000,45426,10484,PA,0.0,4335.428571428569
1386,29,59866,St Regis,0,0,0,18547,VT,0.0,6075.357142857141
1387,232,91208,Glendale,99322,300000,55854,13849,TX,0.0,22839.464285714283
1388,1084,90660,Pico Rivera,75490,73063,43795,2095,TX,0.0,17134.857142857138
1389,359,78041,Laredo,49444,35460,51068,1163,IN,0.0,6496.392857142856
1390,99,98648,Skamania,71189,52402,55891,31386,CA,0.0,5111.285714285713
1391,2430,77346,Humble,80087,68943,44219,14953,OH,0.0,4115.892857142855
1392,166,97221,Portland,99024,92619,55025,4118,CA,1.0,10310.678571428569
1393,184,97116,Forest Grove,39276,31104,31383,967,CA,7.0,24563.785714285703
1394,2197,93551,Palmdale,76484,62035,54730,11380,CO,2.0,17263.964285714283
1395,721,98406,Tacoma,69181,71255,49923,21423,CA,3.0,30463.92857142856
1396,987,92301,Adelanto,36944,17430,34598,16056,TX,0.0,14306.035714285714
1397,170,62246,Greenville,64346,28301,69728,1424,NY,1.0,20080.571428571428
1398,199,63367,Lake St Louis,111088,98406,64856,30646,NY,0.0,7539.785714285712
1399,149,95073,Soquel,125335,300000,81157,4391,AZ,7.0,15189.999999999996
1400,353,77573,League City,95650,91692,49971,31043,OH,1.0,7209.928571428571
1401,164,78612,Cedar Creek,81606,300000,53850,10181,IN,0.0,8719.85714285714
1402,1083,60610,Chicago,102681,97367,74517,4722,NJ,2.0,25902.249999999996
1403,795,80503,Niwot,115029,106980,76975,25793,IA,1.0,3639.3571428571418
1404,325,60525,Countryside,75469,56695,60129,9376,NJ,3.0,11912.928571428569
1405,17,65723,Pierce City,42137,37990,30174,7170,PA,0.0,10343.249999999996
1406,381,83605,Caldwell,24794,18529,20658,29849,ND,1.0,2875.071428571428
1407,9,78339,Banquete,56300,45547,42587,24441,IN,0.0,8662.999999999998
1408,25,71235,Dubach,36368,22811,36751,20563,GA,0.0,9880.035714285712
1409,280,75143,Tool,51039,40420,36533,14909,MS,0.0,4394.214285714284
1410,25242,97402,Eugene,62941,52801,44373,5291,CA,18.0,14146.892857142855
1411,53,96088,Shingletown,52956,46292,37775,7464,CA,0.0,283874.24999999994
1412,764,98292,Stanwood,0,0,0,18035,CA,0.0,5338.035714285713
1413,217,92277,Twentynine Palms,48547,33293,48459,25777,TX,0.0,8093.749999999997
1414,185,84627,Ephraim,43671,31284,40907,57,IL,1.0,9167.92857142857
1415,30,73567,Sterling,56479,49780,40579,9328,AL,0.0,3494.7499999999995
1416,1607,80526,Fort Collins,59839,300000,40835,18076,IA,1.0,3694.892857142856
1417,1003,70454,Ponchatoula,51830,46452,46862,6462,SC,0.0,14454.928571428569
1418,746,80033,Wheat Ridge,58005,48988,32743,31348,MI,5.0,9821.535714285714
1419,245,71923,Arkadelphia,15984,9618,18373,3000,FL,0.0,12243.92857142857
1420,29,80821,Hugo,56797,43591,46468,10257,IA,0.0,3946.964285714286
1421,104,96134,Tulelake,22615,16194,19484,4125,CA,0.0,53221.64285714284
1422,8,58533,Elgin,52463,44362,41549,6169,MA,0.0,26402.678571428565
1423,401,85381,Peoria,41322,33544,32593,19818,IL,0.0,2007.9285714285709
1424,358,90249,Gardena,55800,52730,34950,6141,OK,0.0,6046.035714285713
1425,1126,86314,Prescott Valley,51402,28842,54504,12631,MO,2.0,5708.499999999999
1426,288,74044,Mannford,0,0,0,18068,AL,0.0,3492.3571428571427
1427,16,67031,Conway Springs,70867,62379,42528,13530,MD,0.0,10416.642857142853
1428,618,94534,Fairfield,92882,81707,53814,16994,UT,8.0,43146.85714285713
1429,469,92647,Huntington Beach,65269,65037,43703,10021,TX,12.0,23431.17857142856
1430,51,74954,Roland,67984,38033,66417,23475,MS,0.0,2863.3571428571427
1431,12118,89138,Las Vegas,120570,112933,68916,25381,AR,0.0,1585.5714285714282
1432,6,70558,Milton,107765,98333,72200,6563,SC,0.0,7477.928571428568
1433,89,60410,Channahon,104497,97523,54886,7778,CT,1.0,4307.535714285714
1434,753,73064,Mustang,108540,107009,61976,12525,FL,0.0,23772.999999999996
1435,687,96007,Anderson,57413,43467,39815,136,CA,0.0,89862.28571428571
1436,238,94572,Rodeo,63297,51667,51594,15265,UT,0.0,9793.499999999998
1437,1395,60046,Lake Villa,72209,69791,39834,16752,VT,0.0,4625.928571428571
1438,495,77706,Beaumont,67416,300000,30646,24073,OH,0.0,4056.7142857142853
1439,385,95437,Fort Bragg,63791,300000,53266,8775,NM,8.0,17685.67857142857
1440,1032,84104,Salt Lake City,33376,26292,23005,31348,MT,4.0,9593.285714285714
1441,154,76230,Bowie,45788,39592,32264,16905,KY,0.0,3616.4285714285716
1442,505,84037,Kaysville,112321,96642,64289,28978,MT,0.0,8317.749999999996
1443,780,70785,Walker,65189,61302,45384,23314,SC,0.0,5875.464285714285
1444,105,77360,Onalaska,59799,48974,46982,13297,OH,0.0,5438.821428571427
1445,60,64053,Independnce,25913,22376,18933,32607,PA,1.0,-3233.1785714285706
1446,951,91101,Pasadena,67988,43316,55087,11002,TX,3.0,4551.785714285714
1447,24,73945,Hooker,69680,56329,56276,11938,AL,0.0,6797.17857142857
1448,6,85360,Wikieup,61726,46076,54718,20250,IL,0.0,2218.8214285714275
1449,25,98650,Trout Lake,72854,63329,53478,33913,CA,0.0,1499.9642857142858
1450,134,85212,Mesa,42944,33147,32337,12747,IL,0.0,4322.071428571428
1451,363,66111,Edwardsville,62925,55909,43917,9059,DE,2.0,9042.749999999998
1452,1122,60018,Rosemont,76048,55845,62962,26378,VT,3.0,7285.071428571428
1453,2,81027,Branson,68412,52253,55143,27582,IA,0.0,3249.964285714286
1454,32,99840,Skagway,81352,69886,49197,5603,WA,1.0,17441.999999999993
1455,840,70068,Laplace,64955,56424,42019,5124,NC,1.0,10135.214285714284
1456,413,94606,Oakland,69451,63541,51804,23419,UT,1.0,12301.35714285714
1457,540,61920,Charleston,74154,75693,45162,22796,NY,0.0,12758.571428571428
1458,9,83232,Dayton,56384,43033,47316,25226,SD,0.0,6924.2142857142835
1459,90,71295,Winnsboro,22506,17112,19225,18812,GA,0.0,5694.821428571428
1460,196,65026,Eldon,23999,19224,16177,14622,PA,0.0,5903.607142857141
1461,170,72719,Centerton,99608,98726,55516,7103,FL,0.0,18288.035714285706
1462,714,74129,Tulsa,43036,33164,33514,13332,TN,0.0,40274.178571428565
1463,103,58854,Watford City,79036,64116,58853,13425,MA,0.0,15550.892857142853
1464,225,85006,Phoenix,29408,25411,21820,28872,IL,2.0,1668.9999999999998
1465,1141,98001,Auburn,85391,81652,45993,5733,CA,2.0,50482.0357142857
1466,157,72472,Trumann,49235,46187,34810,2764,FL,0.0,23460.249999999996
1467,23,60550,Shabbona,62737,53396,45258,9771,NJ,0.0,9701.17857142857
1468,29,95916,Berry Creek,52817,37075,46973,18726,NV,0.0,36407.03571428571
1469,1042,92802,Anaheim,46049,38814,31521,25777,TX,3.0,8828.214285714284
1470,45,96791,Waialua,85516,74230,55600,2174,CA,1.0,18094.178571428565
